"图层",X 坐标,"Y 坐标","内容"
"停车位",2350.507,"2541.5453","路内停车位
405009"
"停车位",2350.5071,"2541.5507","路内停车位
405010"
"停车位",2350.5074,"2541.5565","路内停车位
405011"
"停车位",2350.5083,"2541.5622","路内停车位
405012"
"停车位",2350.5095,"2541.5677","路内停车位
405013"
"停车位",2350.5107,"2541.5731","路内停车位
405014"
"停车位",2350.512,"2541.5788","路内停车位
405015"
"停车位",2350.5518,"2541.7704","路内停车位
405022"
"停车位",2350.5523,"2541.7759","路内停车位
405023"
"停车位",2350.5527,"2541.7815","路内停车位
405024"
"停车位",2350.5531,"2541.7872","路内停车位
405025"
"停车位",2350.5533,"2541.793","路内停车位
405026"
"停车位",2350.5536,"2541.7986","路内停车位
405027"
"停车位",2350.5538,"2541.8044","路内停车位
405028"
"停车位",2350.5538,"2541.81","路内停车位
405029"
"停车位",2350.5538,"2541.8159","路内停车位
405030"
"停车位",2350.5538,"2541.8215","路内停车位
405031"
"停车位",2350.5538,"2541.8273","路内停车位
405032"
"停车位",2350.5538,"2541.8332","路内停车位
405033"
"停车位",2350.5538,"2541.8388","路内停车位
405034"
"停车位",2350.5539,"2541.8441","路内停车位
405035"
"停车位",2350.5539,"2541.8499","路内停车位
405036"
"停车位",2350.5539,"2541.8556","路内停车位
405037"
"停车位",2350.5538,"2541.8616","路内停车位
405038"
"停车位",2350.5538,"2541.8674","路内停车位
405039"
"停车位",2350.5537,"2541.8728","路内停车位
405040"
"停车位",2350.5537,"2541.8785","路内停车位
405041"
"停车位",2350.5537,"2541.8844","路内停车位
405042"
"停车位",2350.5537,"2541.89","路内停车位
405043"
"停车位",2350.5536,"2541.8957","路内停车位
405044"
"停车位",2350.5535,"2541.9015","路内停车位
405045"
"停车位",2350.5536,"2541.9071","路内停车位
405046"
"停车位",2350.5534,"2541.9126","路内停车位
405047"
"停车位",2350.5533,"2541.9184","路内停车位
405048"
"停车位",2350.5533,"2541.9237","路内停车位
405049"
"停车位",2350.5532,"2541.9295","路内停车位
405050"
"停车位",2350.5533,"2541.9351","路内停车位
405051"
"停车位",2350.5531,"2541.953","路内停车位
405054"
"停车位",2350.5531,"2541.9581","路内停车位
405055"
"停车位",2350.5527,"2542.0027","路内停车位
405058"
"停车位",2350.4989,"2541.6584","路内停车位
405083"
"停车位",2350.4977,"2541.653","路内停车位
405084"
"停车位",2350.4965,"2541.6475","路内停车位
405085"
"停车位",2350.4856,"2541.5984","路内停车位
405090"
"停车位",2350.4844,"2541.593","路内停车位
405091"
"停车位",2350.4831,"2541.5873","路内停车位
405092"
"停车位",2350.5533,"2541.941","路内停车位
405052"
"停车位",2350.5531,"2541.9467","路内停车位
405053"
"停车位",2350.5526,"2542.009","路内停车位
405059"
"停车位",2350.5527,"2542.0147","路内停车位
405060"
"停车位",2350.4951,"2541.6421","路内停车位
405086"
"停车位",2350.4938,"2541.6366","路内停车位
405087"
"停车位",2350.5531,"2541.9643","路内停车位
405056"
"停车位",2350.5531,"2541.9694","路内停车位
405057"
"停车位",2350.5526,"2542.0198","路内停车位
405061"
"停车位",2350.5525,"2542.0258","路内停车位
405062"
"停车位",2350.4929,"2541.631","路内停车位
405088"
"停车位",2350.4914,"2541.6254","路内停车位
405089"
"停车位",2350.2202,"2541.4447","路内停车位
411002"
"停车位",2350.2169,"2541.4447","路内停车位
411003"
"停车位",2350.2137,"2541.4448","路内停车位
411004"
"停车位",2350.2103,"2541.4449","路内停车位
411005"
"停车位",2350.2069,"2541.4449","路内停车位
411006"
"停车位",2350.2037,"2541.4451","路内停车位
411007"
"停车位",2350.2003,"2541.4452","路内停车位
411008"
"停车位",2350.1968,"2541.4451","路内停车位
411009"
"停车位",2350.1933,"2541.4451","路内停车位
411010"
"停车位",2350.1902,"2541.4453","路内停车位
411011"
"停车位",2350.1868,"2541.4453","路内停车位
411012"
"停车位",2350.1836,"2541.4454","路内停车位
411013"
"停车位",2350.1803,"2541.4455","路内停车位
411014"
"停车位",2350.177,"2541.4457","路内停车位
411015"
"停车位",2350.1735,"2541.4455","路内停车位
411016"
"停车位",2350.1702,"2541.4457","路内停车位
411017"
"停车位",2350.1669,"2541.4457","路内停车位
411018"
"停车位",2350.1634,"2541.446","路内停车位
411019"
"停车位",2350.1602,"2541.4463","路内停车位
411020"
"停车位",2350.1567,"2541.4464","路内停车位
411021"
"停车位",2350.1534,"2541.4467","路内停车位
411022"
"停车位",2350.1501,"2541.4471","路内停车位
411023"
"停车位",2350.1466,"2541.4478","路内停车位
411024"
"停车位",2350.1432,"2541.448","路内停车位
411025"
"停车位",2350.14,"2541.4491","路内停车位
411026"
"停车位",2350.1369,"2541.4497","路内停车位
411027"
"停车位",2350.1336,"2541.4506","路内停车位
411028"
"停车位",2350.13,"2541.4514","路内停车位
411029"
"停车位",2350.127,"2541.4519","路内停车位
411030"
"停车位",2350.1236,"2541.4525","路内停车位
411031"
"停车位",2350.1204,"2541.4533","路内停车位
411032"
"停车位",2350.1172,"2541.454","路内停车位
411033"
"停车位",2350.1139,"2541.4549","路内停车位
411034"
"停车位",2350.2207,"2541.4334","路内停车位
411088"
"停车位",2350.2174,"2541.4333","路内停车位
411087"
"停车位",2350.2139,"2541.4335","路内停车位
411086"
"停车位",2350.2108,"2541.4335","路内停车位
411085"
"停车位",2350.2073,"2541.4337","路内停车位
411084"
"停车位",2350.2042,"2541.4335","路内停车位
411083"
"停车位",2350.2007,"2541.4337","路内停车位
411082"
"停车位",2350.1975,"2541.4338","路内停车位
411081"
"停车位",2350.194,"2541.434","路内停车位
411080"
"停车位",2350.1908,"2541.4339","路内停车位
411079"
"停车位",2350.1873,"2541.434","路内停车位
411078"
"停车位",2350.1841,"2541.4341","路内停车位
411077"
"停车位",2350.1005,"2541.4582","路内停车位
411035"
"停车位",2350.0972,"2541.4589","路内停车位
411036"
"停车位",2350.0937,"2541.4596","路内停车位
411037"
"停车位",2350.0906,"2541.4604","路内停车位
411038"
"停车位",2350.0874,"2541.4611","路内停车位
411039"
"停车位",2350.0841,"2541.4618","路内停车位
411040"
"停车位",2350.0808,"2541.4625","路内停车位
411041"
"停车位",2350.0776,"2541.4632","路内停车位
411042"
"停车位",2350.0741,"2541.464","路内停车位
411043"
"停车位",2350.0709,"2541.4647","路内停车位
411044"
"停车位",2350.068,"2541.4656","路内停车位
411045"
"停车位",2350.0645,"2541.4662","路内停车位
411046"
"停车位",2350.0612,"2541.4668","路内停车位
411047"
"停车位",2350.1238,"2541.4413","路内停车位
411069"
"停车位",2350.1204,"2541.4421","路内停车位
411068"
"停车位",2350.1173,"2541.4428","路内停车位
411067"
"停车位",2350.1142,"2541.4437","路内停车位
411066"
"停车位",2350.1109,"2541.4445","路内停车位
411065"
"停车位",2350.1075,"2541.4451","路内停车位
411064"
"停车位",2350.1042,"2541.4458","路内停车位
411063"
"停车位",2350.1012,"2541.4466","路内停车位
411062"
"停车位",2350.098,"2541.4472","路内停车位
411061"
"停车位",2350.0946,"2541.448","路内停车位
411060"
"停车位",2350.0913,"2541.4488","路内停车位
411059"
"停车位",2350.0879,"2541.4495","路内停车位
411058"
"停车位",2350.0847,"2541.4502","路内停车位
411057"
"停车位",2350.0815,"2541.4508","路内停车位
411056"
"停车位",2350.0784,"2541.4517","路内停车位
411055"
"停车位",2350.0752,"2541.4525","路内停车位
411054"
"停车位",2350.0716,"2541.4531","路内停车位
411053"
"停车位",2350.0685,"2541.4538","路内停车位
411052"
"停车位",2350.0654,"2541.4545","路内停车位
411051"
"停车位",2350.062,"2541.4553","路内停车位
411050"
"停车位",2350.0587,"2541.4559","路内停车位
411049"
"停车位",2350.0555,"2541.4568","路内停车位
411048"
"停车位",2350.8102,"2543.3074","人行道车位
408002"
"停车位",2350.8006,"2543.3169","人行道车位
408007"
"停车位",2350.8118,"2543.358","人行道车位
408018"
"停车位",2350.8128,"2543.361","人行道车位
408019"
"停车位",2350.8139,"2543.3643","人行道车位
408020"
"停车位",2350.8152,"2543.3672","人行道车位
408021"
"停车位",2350.8151,"2543.3799","路内停车位
408023"
"停车位",2350.8175,"2543.3862","路内停车位
408024"
"停车位",2350.8185,"2543.3894","路内停车位
408025"
"停车位",2350.8196,"2543.3923","路内停车位
408026"
"停车位",2350.8208,"2543.3953","路内停车位
408027"
"停车位",2350.8236,"2543.4029","路内停车位
408028"
"停车位",2350.8247,"2543.4062","路内停车位
408029"
"停车位",2350.8259,"2543.4092","路内停车位
408030"
"停车位",2350.827,"2543.4121","路内停车位
408031"
"停车位",2350.8281,"2543.4152","路内停车位
408032"
"停车位",2350.8292,"2543.4184","路内停车位
408033"
"停车位",2350.8302,"2543.4214","路内停车位
408034"
"停车位",2350.8331,"2543.429","路内停车位
408035"
"停车位",2350.8342,"2543.4322","路内停车位
408036"
"停车位",2350.8354,"2543.4353","路内停车位
408037"
"停车位",2350.8364,"2543.4384","路内停车位
408038"
"停车位",2350.8376,"2543.4417","路内停车位
408039"
"停车位",2350.8387,"2543.4446","路内停车位
408040"
"停车位",2350.8398,"2543.4478","路内停车位
408041"
"停车位",2350.8419,"2543.4556","路内停车位
408042"
"停车位",2350.8434,"2543.4583","路内停车位
408043"
"停车位",2350.8446,"2543.4615","路内停车位
408044"
"停车位",2350.8457,"2543.4647","路内停车位
408045"
"停车位",2350.847,"2543.4676","路内停车位
408046"
"停车位",2350.848,"2543.4707","路内停车位
408047"
"停车位",2350.8492,"2543.4739","路内停车位
408048"
"停车位",2350.8517,"2543.4815","路内停车位
408049"
"停车位",2350.8529,"2543.4844","路内停车位
408050"
"停车位",2350.8541,"2543.4876","路内停车位
408051"
"停车位",2350.8552,"2543.4907","路内停车位
408052"
"停车位",2350.8562,"2543.4938","路内停车位
408053"
"停车位",2350.8574,"2543.4969","路内停车位
408054"
"停车位",2350.8586,"2543.4997","路内停车位
408055"
"停车位",2350.8911,"2543.5206","人行道车位
408057"
"停车位",2350.8933,"2543.5218","人行道车位
408058"
"停车位",2350.8953,"2543.523","人行道车位
408059"
"停车位",2350.9084,"2543.6376","路内停车位
408091"
"停车位",2350.9094,"2543.6407","路内停车位
408092"
"停车位",2350.9105,"2543.6441","路内停车位
408093"
"停车位",2350.9119,"2543.6469","路内停车位
408094"
"停车位",2350.9129,"2543.6501","路内停车位
408095"
"停车位",2350.914,"2543.6531","路内停车位
408096"
"停车位",2350.9187,"2543.6661","路内停车位
408097"
"停车位",2350.9198,"2543.6692","路内停车位
408098"
"停车位",2350.9209,"2543.6722","路内停车位
408099"
"停车位",2350.922,"2543.6754","路内停车位
408100"
"停车位",2350.9231,"2543.6784","路内停车位
408101"
"停车位",2350.9245,"2543.6817","路内停车位
408102"
"停车位",2350.9255,"2543.6846","路内停车位
408103"
"停车位",2350.9294,"2543.6961","路内停车位
408104"
"停车位",2350.9308,"2543.6993","路内停车位
408105"
"停车位",2350.9318,"2543.7023","路内停车位
408106"
"停车位",2350.9328,"2543.7052","路内停车位
408107"
"停车位",2350.9341,"2543.7084","路内停车位
408108"
"停车位",2350.9351,"2543.7114","路内停车位
408109"
"停车位",2350.9407,"2543.728","路内停车位
408110"
"停车位",2350.9417,"2543.7311","路内停车位
408111"
"停车位",2350.9426,"2543.7342","路内停车位
408112"
"停车位",2350.9435,"2543.7371","路内停车位
408113"
"停车位",2350.9444,"2543.7403","路内停车位
408114"
"停车位",2350.9454,"2543.7434","路内停车位
408115"
"停车位",2350.9464,"2543.7468","路内停车位
408116"
"停车位",2350.9473,"2543.7499","路内停车位
408117"
"停车位",2350.9482,"2543.7529","路内停车位
408118"
"停车位",2350.9499,"2543.7614","路内停车位
408119"
"停车位",2350.9507,"2543.7647","路内停车位
408120"
"停车位",2350.9514,"2543.7677","路内停车位
408121"
"停车位",2350.9523,"2543.7709","路内停车位
408122"
"停车位",2350.9531,"2543.7741","路内停车位
408123"
"停车位",2350.9536,"2543.7776","路内停车位
408124"
"停车位",2350.9542,"2543.7807","路内停车位
408125"
"停车位",2350.955,"2543.7837","路内停车位
408126"
"停车位",2350.9568,"2543.7977","路内停车位
408127"
"停车位",2350.9574,"2543.8008","路内停车位
408128"
"停车位",2350.9577,"2543.8043","路内停车位
408129"
"停车位",2350.9581,"2543.8074","路内停车位
408130"
"停车位",2350.9585,"2543.8107","路内停车位
408131"
"停车位",2350.9589,"2543.8138","路内停车位
408132"
"停车位",2350.9593,"2543.8171","路内停车位
408133"
"停车位",2350.9599,"2543.8311","路内停车位
408134"
"停车位",2350.9601,"2543.8342","路内停车位
408135"
"停车位",2350.9604,"2543.8375","路内停车位
408136"
"停车位",2350.9604,"2543.8409","路内停车位
408137"
"停车位",2350.9606,"2543.844","路内停车位
408138"
"停车位",2350.9609,"2543.8473","路内停车位
408139"
"停车位",2350.961,"2543.8505","路内停车位
408140"
"停车位",2350.9617,"2543.8647","路内停车位
408141"
"停车位",2350.9618,"2543.8679","路内停车位
408142"
"停车位",2350.9616,"2543.8714","路内停车位
408143"
"停车位",2350.9621,"2543.8744","路内停车位
408144"
"停车位",2350.962,"2543.8778","路内停车位
408145"
"停车位",2350.962,"2543.881","路内停车位
408146"
"停车位",2350.9621,"2543.8842","路内停车位
408147"
"停车位",2350.9627,"2543.8984","路内停车位
408148"
"停车位",2350.9628,"2543.9017","路内停车位
408149"
"停车位",2350.9629,"2543.9049","路内停车位
408150"
"停车位",2350.9632,"2543.9083","路内停车位
408151"
"停车位",2350.9632,"2543.9115","路内停车位
408152"
"停车位",2350.9632,"2543.9146","路内停车位
408153"
"停车位",2350.9634,"2543.9179","路内停车位
408154"
"停车位",2350.9646,"2543.9321","路内停车位
408155"
"停车位",2350.9649,"2543.9351","路内停车位
408156"
"停车位",2350.965,"2543.9384","路内停车位
408157"
"停车位",2350.9651,"2543.9417","路内停车位
408158"
"停车位",2350.9649,"2543.9451","路内停车位
408159"
"停车位",2350.9651,"2543.9484","路内停车位
408160"
"停车位",2350.9652,"2543.9518","路内停车位
408161"
"停车位",2350.9655,"2543.9657","路内停车位
408162"
"停车位",2350.9657,"2543.969","路内停车位
408163"
"停车位",2350.9658,"2543.9723","路内停车位
408164"
"停车位",2350.9656,"2543.9756","路内停车位
408165"
"停车位",2350.9659,"2543.9788","路内停车位
408166"
"停车位",2350.9659,"2543.9821","路内停车位
408167"
"停车位",2350.9659,"2543.9854","路内停车位
408168"
"停车位",2350.9664,"2543.9996","路内停车位
408169"
"停车位",2350.9666,"2544.0028","路内停车位
408170"
"停车位",2350.9668,"2544.0061","路内停车位
408171"
"停车位",2350.9669,"2544.0093","路内停车位
408172"
"停车位",2350.9669,"2544.0125","路内停车位
408173"
